Sps,lon,lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,RASTERVALU
Aatl,-67.0,44.93330002,OBIS, , ,1361003,4307.29587658,-66.9583333333,44.9583333333,49.7540541083,1
Aatl,-60.8584,66.3525,OBIS, , ,915805,2616.72767643,-60.875,66.375,-16.4873001389,1
Aatl,-55.65,49.424999,OBIS, , ,1257164,4126.97560946,-55.625,49.4583333333,26.0510465836,1
Aatl,-65.708,68.723,OBIS, , ,881017,1636.05440808,-65.7083333333,68.7083333333,-179.526750118,1
Aatl,-59.12784,45.07117,OBIS, , ,1359025,3286.41301227,-59.125,45.0416666667,176.095870223,1
Aatl,-65.66,70.443,OBIS, , ,839560,2153.22931699,-65.625,70.4583333333,37.3770535584,1
Aatl,-59.478,48.4312,OBIS, , ,1279515,3349.69148084,-59.4583333333,48.4583333333,25.7372316487,1
Aatl,-55.11,53.32,OBIS, , ,1175144,3308.01929956,-55.125,53.2916666667,-162.399757494,1
Aatl,15.92533333,69.509,OBIS, , ,864526,3865.33901625,15.9583333333,69.5416666667,19.460884434,1
Aatl,-65.7815,47.96625,OBIS, , ,1290516,1162.45121701,-65.7916666667,47.9583333333,-139.217432029,1
Aatl,-59.71,47.72,OBIS, , ,1296120,1303.17026674,-59.7083333333,47.7083333333,174.492416668,1
Aatl,-62.61392,43.30033,OBIS, , ,1403943,1317.11804584,-62.625,43.2916666667,-136.945466771,1
Aatl,-59.827778,48.3,OBIS, , ,1283196,2835.08693129,-59.7916666667,48.2916666667,109.063909498,1
Aatl,-53.995833,51.45,OBIS, , ,1213095,2766.58499024,-53.9583333333,51.4583333333,70.4054273304,1
Aatl,-64.7693,68.6442,OBIS, , ,882594,2326.85991975,-64.7916666667,68.625,-156.974737192,1
Aatl,-63.766,67.941,OBIS, , ,894266,2212.41647568,-63.7916666667,67.9583333333,-29.081412406,1
Aatl,-64.392,68.755,OBIS, , ,879470,4147.34943145,-64.375,68.7916666667,9.52936824237,1
Aatl,-71.3451,62.2548,OBIS, , ,973480,4392.36903925,-71.375,62.2916666667,-20.6876987589,1
Aatl,-61.0228,49.3903,OBIS, , ,1259012,2184.5247654,-61.0416666667,49.375,-141.156823128,1
Aatl,-63.3006,67.6755,OBIS, , ,898104,3681.46626749,-63.2916666667,67.7083333333,5.89806450343,1
Aatl,-65.19717,69.88567,OBIS, , ,855632,1265.20592713,-65.2083333333,69.875,-160.187099207,1
Aatl,-65.81443,70.09257,OBIS, , ,848963,3719.90215874,-65.7916666667,70.125,13.4311167243,1
Aatl,-65.858,68.5682,OBIS, , ,884132,3039.87092503,-65.875,68.5416666667,-166.796969674,1
Aatl,-60.919,63.752,OBIS, , ,950216,4828.78145462,-60.9583333333,63.7916666667,-23.6747018712,1
Aatl,-60.67,64.168,OBIS, , ,944148,4867.07882832,-60.7083333333,64.2083333333,-22.489656747,1
Aatl,-52.2333,51.083332,OBIS, , ,1220259,4954.43541867,-52.2083333333,51.125,20.6582260506,1
Aatl,-62.829,67.784,OBIS, , ,896882,1792.69543652,-62.7916666667,67.7916666667,61.4941932423,1
Aatl,-64.42767,68.28167,OBIS, , ,888646,1687.39907503,-64.4583333333,68.2916666667,-48.6252519177,1
Aatl,-58.0032,67.4541,OBIS, , ,901589,1712.77401472,-58.0416666667,67.4583333333,-73.9811371668,1
Aatl,-65.1735,49.8417,OBIS, , ,1247599,4471.25144571,-65.2083333333,49.875,-34.0553421662,1
Aatl,-65.3155,47.96359,OBIS, , ,1290522,1873.42261587,-65.2916666667,47.9583333333,108.170262054,1
Aatl,-66.29659,44.82633,OBIS, , ,1365122,3871.70810108,-66.2916666667,44.7916666667,174.224796227,1
Aatl,-67.0167,45.116665,OBIS, , ,1356935,2171.84421766,-67.0416666667,45.125,-64.7451743062,1
Aatl,-15.77000046,79.51999664,OBIS, , ,501065,2459.22735711,-15.7916666667,79.5416666667,-10.2884594762,1
Aatl,-61.885,47.56217,OBIS, , ,1299856,2400.64412396,-61.875,47.5416666667,161.723748113,1
Aatl,-66.025,70.34,OBIS, , ,842003,3954.61321682,-66.0416666667,70.375,-9.09323586956,1
Aatl,-66.4667,50.033333,OBIS, , ,1243754,1103.85942277,-66.4583333333,50.0416666667,32.8844010213,1
Aatl,-53.6333,48.069443,OBIS, , ,1288762,3149.85523904,-53.625,48.0416666667,168.668657846,1
Aatl,-59.2505,46.402,OBIS, , ,1326869,4362.86063528,-59.2916666667,46.375,-133.450621796,1
Aatl,-58.9104,68.1215,OBIS, , ,891598,1523.46935794,-58.875,68.125,75.1362260777,1
Aatl,-61.10984,43.40217,OBIS, , ,1401770,3258.94829723,-61.125,43.375,-157.852144899,1
Aatl,-60.186,66.922,OBIS, , ,908120,4167.95089051,-60.2083333333,66.9583333333,-13.5403733982,1
Aatl,-56.8833,47.016666,OBIS, , ,1311376,2850.07018149,-56.875,47.0416666667,12.7864995593,1
Aatl,-61.4553,48.1542,OBIS, , ,1286878,3254.67549384,-61.4583333333,48.125,-176.021502231,1
Aatl,-60.45,66.074997,OBIS, , ,920123,3735.73170451,-60.4583333333,66.0416666667,-174.196359952,1
Aatl,-59.19583333,64.43166667,OBIS, , ,940634,3033.23041117,-59.2083333333,64.4583333333,-11.4398548954,1
Aatl,17.73718833,71.58766833,OBIS, , ,803687,4287.79434407,17.7083333333,71.625,-13.7017442693,1
Aatl,-73.724,72.153,OBIS, , ,786187,3170.19143628,-73.7083333333,72.125,170.248762914,1
Aatl,-52.6917,53.525002,OBIS, , ,1169898,2157.86278374,-52.7083333333,53.5416666667,-30.7311387525,1
Aatl,-60.06333333,66.59333333,OBIS, , ,912482,3659.57577696,-60.0416666667,66.625,15.2021566634,1
Aatl,-60.43767,44.9995,OBIS, , ,1361047,4856.55705471,-60.4583333333,44.9583333333,-160.383978556,1
Aatl,-65.175,69.528,OBIS, , ,863875,2004.38463929,-65.2083333333,69.5416666667,-40.4644087618,1
Aatl,-66.6525,49.6558,OBIS, , ,1253286,3959.84943274,-66.625,49.625,149.882946253,1
Aatl,-64.36,68.476667,OBIS, , ,885675,2135.34766903,-64.375,68.4583333333,-163.264159962,1
Aatl,-60.23,47.7,OBIS, , ,1296114,1871.54738907,-60.2083333333,47.7083333333,60.3179353572,1
Aatl,-63.6167,68.1702,OBIS, , ,890105,4267.23780102,-63.625,68.2083333333,-4.62380926789,1
Aatl,-75.3277,75.1001,OBIS, , ,670055,2965.36590056,-75.2916666667,75.125,20.3858545449,1
Aatl,-68.875,70.9,OBIS, , ,827030,2789.32593577,-68.875,70.875,180.0,1
Aatl,-62.48017,46.73275,OBIS, , ,1319013,3186.60022567,-62.4583333333,46.7083333333,148.39805546,1
Aatl,-60.88017,47.91284,OBIS, , ,1292406,4225.08834425,-60.875,47.875,174.748069484,1
Aatl,-58.47967,45.98133,OBIS, , ,1336838,3044.40036115,-58.4583333333,45.9583333333,147.090847226,1
Aatl,-59.5578,48.6347,OBIS, , ,1275833,1605.5468793,-59.5416666667,48.625,132.202903715,1
Aatl,-59.6037,48.0702,OBIS, , ,1288751,3547.80122616,-59.625,48.0416666667,-153.405788855,1
Aatl,-58.5512,67.9274,OBIS, , ,894329,3473.22059672,-58.5416666667,67.9583333333,6.60354326864,1
Aatl,-72.4972,71.9841,OBIS, , ,791829,3173.44803458,-72.4583333333,71.9583333333,154.942080422,1
Aatl,-58.13742,45.50359,OBIS, , ,1346904,4341.73536718,-58.125,45.5416666667,12.9096670995,1
Aatl,-63.0,62.983334,OBIS, , ,963009,3497.41812692,-62.9583333333,62.9583333333,142.803282712,1
Aatl,-50.2167,51.416668,OBIS, , ,1213140,4671.91027333,-50.2083333333,51.4583333333,7.15018282288,1
Aatl,-51.06,52.22,OBIS, , ,1197565,1804.2850841,-51.0416666667,52.2083333333,136.005212355,1
Aatl,-63.968,68.593,OBIS, , ,882604,3591.04458995,-63.9583333333,68.625,6.28852389877,1
Aatl,-54.433333,52.083333,OBIS, , ,1199234,4942.59216493,-54.4583333333,52.125,-20.2681837851,1
Aatl,-59.48,68.39666667,OBIS, , ,887227,2575.74513581,-59.4583333333,68.375,159.751440491,1
Aatl,-13.69999981,80.70999908,OBIS, , ,456724,239.115650184,-13.7083333333,80.7083333333,-141.063367585,1
Aatl,-75.586,74.655,OBIS, , ,689596,3541.58317045,-75.625,74.625,-160.971817319,1
Aatl,-72.138,72.889,OBIS, , ,759880,1619.71705452,-72.125,72.875,164.698756276,1
Aatl,-68.8563,71.36,OBIS, , ,811229,1801.72970683,-68.875,71.375,-21.722382737,1
Aatl,-59.78475,45.68475,OBIS, , ,1342868,2675.96445651,-59.7916666667,45.7083333333,-11.6113370038,1
Aatl,-75.257,75.307,OBIS, , ,664182,1973.42972457,-75.2916666667,75.2916666667,-150.127923427,1
Aatl,-62.0454,67.8983,OBIS, , ,895600,2603.47795574,-62.0416666667,67.875,176.54327798,1
Aatl,-57.5,56.0,OBIS, , ,1111261,5317.31904587,-57.4583333333,56.0416666667,29.2345165945,1
Aatl,-58.32559,45.18534,OBIS, , ,1354982,3692.59267045,-58.2916666667,45.2083333333,46.1970893731,1
Aatl,-72.8057,72.7303,OBIS, , ,765955,2495.15909404,-72.7916666667,72.7083333333,169.241737951,1
Aatl,-67.569,61.9772,OBIS, , ,978842,2544.89655168,-67.5416666667,61.9583333333,145.698398957,1
Aatl,-6.380000114,79.95999908,OBIS, , ,485243,209.938165435,-6.375,79.9583333333,152.367369444,1
Aatl,-61.67458,46.5595,OBIS, , ,1322925,3260.47034779,-61.7083333333,46.5416666667,-127.433314111,1
Aatl,-62.02517,46.64442,OBIS, , ,1320958,2501.2153917,-62.0416666667,46.625,-149.660469984,1
Aatl,-65.0791,69.0073,OBIS, , ,874523,4115.15744311,-65.0416666667,69.0416666667,21.300672063,1
Aatl,-64.8325,50.1082,OBIS, , ,1241860,3467.16725631,-64.7916666667,50.125,57.3710428785,1
Aatl,-59.91484,45.19,OBIS, , ,1354963,3735.03458493,-59.875,45.2083333333,56.9265546802,1
Aatl,11.22361,68.03726667,OBIS, , ,893604,804.760827887,11.2083333333,68.0416666667,-52.416437024,1
Aatl,-61.22967,46.52084,OBIS, , ,1322931,2835.3694186,-61.2083333333,46.5416666667,35.2546144141,1
Aatl,-58.5439,67.6673,OBIS, , ,898161,4577.48503466,-58.5416666667,67.7083333333,1.18387826074,1
Aatl,-66.32567,42.0175,OBIS, , ,1437793,3890.3290123,-66.2916666667,42.0416666667,46.3593671696,1
Aatl,-62.336,60.423,OBIS, , ,1005761,4484.31467499,-62.375,60.4583333333,-28.5916104043,1
Aatl,-59.02675,46.13758,OBIS, , ,1332821,1812.21927801,-59.0416666667,46.125,-140.492778821,1
Aatl,-65.712,68.958,OBIS, , ,876188,151.613155824,-65.7083333333,68.9583333333,75.8017853493,1
Aatl,-60.5648,67.1258,OBIS, , ,905924,1007.83005378,-60.5416666667,67.125,95.0681405537,1
Aatl,-60.54767,44.67775,OBIS, , ,1367241,3431.74980489,-60.5416666667,44.7083333333,7.96850519354,1
Aatl,-57.76666667,72.0,OBIS, , ,789195,4728.60307189,-57.7916666667,72.0416666667,-10.4871441415,1
Aatl,-57.03,55.71,OBIS, , ,1119431,756.484063279,-57.0416666667,55.7083333333,-104.194380331,1
Aatl,-66.77333,42.09417,OBIS, , ,1435468,3745.25824183,-66.7916666667,42.125,-23.8810952896,1
Aatl,-52.8333,53.691666,OBIS, , ,1166276,3316.9679996,-52.7916666667,53.7083333333,55.9782395319,1
Aatl,-56.1333,47.408333,OBIS, , ,1303727,3758.51819214,-56.125,47.375,170.39951939,1
Aatl,-58.87642,44.63934,OBIS, , ,1369356,1597.50526914,-58.875,44.625,175.954910168,1
Aatl,-58.86125,45.22934,OBIS, , ,1354975,2572.30785457,-58.875,45.2083333333,-155.169371933,1
Aatl,-53.8,54.766666,OBIS, , ,1141581,2834.24540992,-53.7916666667,54.7916666667,10.9020818861,1
Aatl,-54.99,55.12,OBIS, , ,1133644,2095.58014204,-54.9583333333,55.125,74.5831884637,1
Aatl,-59.79,48.75,OBIS, , ,1273976,4635.14232675,-59.7916666667,48.7083333333,-178.483558731,1
Aatl,-59.16484,45.45583,OBIS, , ,1348905,3128.57764823,-59.125,45.4583333333,84.883788828,1
Aatl,-63.806,60.586,OBIS, , ,1002515,4415.83789606,-63.7916666667,60.625,10.2354501747,1
Aatl,-60.40384,44.46575,OBIS, , ,1373566,2438.60591731,-60.375,44.4583333333,109.742487458,1
Aatl,-62.75617,46.638,OBIS, , ,1320949,3078.5095521,-62.7916666667,46.625,-117.984035358,1
Aatl,-59.92,56.4,OBIS, , ,1103121,3654.48786096,-59.9583333333,56.375,-139.600700114,1
Aatl,-67.7959,70.5821,OBIS, , ,837068,4513.84993298,-67.7916666667,70.5416666667,178.000985659,1
Aatl,-59.1543,48.6953,OBIS, , ,1273984,2598.46198541,-59.125,48.7083333333,56.0869019976,1
Aatl,-58.742,45.93717,OBIS, , ,1336835,3513.89724512,-58.7083333333,45.9583333333,47.9647601101,1
Aatl,-65.60834,47.75,OBIS, , ,1294195,4798.09410864,-65.625,47.7916666667,-15.0793530982,1
Aatl,18.15783333,70.12516667,OBIS, , ,849631,1246.41257466,18.125,70.125,-90.8393461126,1
Aatl,-65.91670227,45.20000076,OBIS, , ,1354921,3399.36609471,-65.9583333333,45.2083333333,-74.1770546949,1
Aatl,-52.1333,53.0,OBIS, , ,1180321,4670.27496426,-52.125,53.0416666667,6.84600434413,1
Aatl,-67.146,70.46,OBIS, , ,839542,805.991143579,-67.125,70.4583333333,103.328693762,1
Aatl,-59.03509,44.23984,OBIS, , ,1380006,3540.13428724,-59.0416666667,44.2083333333,-171.461132718,1
Aatl,-61.8509,67.1561,OBIS, , ,905908,3622.44437254,-61.875,67.125,-163.21920575,1
Aatl,-59.72033,46.46234,OBIS, , ,1324904,1023.54619879,-59.7083333333,46.4583333333,115.789631321,1
Aatl,-59.9742,48.5582,OBIS, , ,1277672,2179.99674126,-59.9583333333,48.5416666667,147.490763633,1
Aatl,-61.77222,67.5405,OBIS, , ,900432,839.515298167,-61.7916666667,67.5416666667,-81.0747184349,1
Aatl,-65.9047,49.9607,OBIS, , ,1245674,2147.34759568,-65.875,49.9583333333,97.0301507577,1
Aatl,-53.8667,54.416668,OBIS, , ,1149348,4669.062918,-53.875,54.4583333333,-6.62018444638,1
Aatl,-66.42833,41.85342,OBIS, , ,1442429,3456.96618668,-66.4583333333,41.875,-46.093718412,1
Aatl,-65.1105,68.2922,OBIS, , ,888638,601.711767935,-65.125,68.2916666667,-95.6670413021,1
Aatl,-50.24,45.93,OBIS, , ,1336937,3993.38846876,-50.2083333333,45.9583333333,37.9321119293,1
Aatl,-60.91666667,66.7,OBIS, , ,911373,2060.96739018,-60.9583333333,66.7083333333,-63.1787019066,1
Aatl,-51.92,49.65,OBIS, , ,1253434,3924.09634545,-51.9583333333,49.625,-135.105212388,1
Aatl,-65.556,60.448,OBIS, , ,1005723,1395.65247296,-65.5416666667,60.4583333333,34.4106327252,1
Aatl,-56.7333,70.050003,OBIS, , ,851306,1330.37886624,-56.7083333333,70.0416666667,134.340407241,1
Aatl,-52.13,47.17,OBIS, , ,1307572,4278.50403948,-52.125,47.2083333333,5.07935872051,1
Aatl,-60.09692,44.70317,OBIS, , ,1367246,2298.10388693,-60.125,44.7083333333,-75.5318004335,1
Aatl,-58.5527,66.2036,OBIS, , ,918055,724.928413303,-58.5416666667,66.2083333333,43.2681024999,1
Aatl,-67.13333333,60.78333333,OBIS, , ,999349,1033.55130284,-67.125,60.7916666667,26.0472817577,1
Aatl,-50.37,46.22,OBIS, , ,1330933,1352.99064332,-50.375,46.2083333333,-163.429754655,1
Aatl,-61.606,63.137,OBIS, , ,960435,1645.52067663,-61.625,63.125,-144.367051288,1
Aatl,-60.792,47.644,OBIS, , ,1297973,2112.62948487,-60.7916666667,47.625,179.320481454,1
Aatl,-65.5117,50.1785,OBIS, , ,1239948,3948.54882523,-65.5416666667,50.2083333333,-32.803848167,1
Aatl,-66.338,68.915,OBIS, , ,877844,4703.30785319,-66.375,68.875,-161.546240754,1
Aatl,-64.6264,69.1033,OBIS, , ,872850,2421.28979786,-64.625,69.125,1.31807172478,1
Aatl,-60.4513,47.6417,OBIS, , ,1297977,1930.52955095,-60.4583333333,47.625,-164.107066627,1
Aatl,-59.0645,65.48983,OBIS, , ,927510,3667.7901758,-59.0416666667,65.4583333333,163.223245711,1
Aatl,-58.41967,45.37658,OBIS, , ,1350935,3033.5750235,-58.4583333333,45.375,-93.3046870469,1
Aatl,-57.82783,45.51008,OBIS, , ,1346908,4506.20649146,-57.7916666667,45.5416666667,38.8124738236,1
Aatl,-61.1905,47.71034,OBIS, , ,1296102,1356.7474662,-61.2083333333,47.7083333333,-99.4584084627,1
Aatl,-57.99575,45.04392,OBIS, , ,1359039,2958.60572004,-57.9583333333,45.0416666667,94.8421322253,1
Aatl,34.55,72.6165,OBIS, , ,769832,988.424539601,34.5416666667,72.625,-16.3273732644,1
Aatl,-60.3155,48.5745,OBIS, , ,1277668,4052.86531657,-60.2916666667,48.5416666667,154.263733647,1
Aatl,-63.123,68.21,OBIS, , ,890111,203.539295775,-63.125,68.2083333333,-155.968085363,1
Aatl,-60.6885,44.36067,OBIS, , ,1375688,2243.83180398,-60.7083333333,44.375,-44.7863986976,1
Aatl,-59.7333,58.0,OBIS, , ,1062123,4869.66581284,-59.7083333333,58.0416666667,17.6270952546,1
Aatl,-58.848,48.4022,OBIS, , ,1281361,3625.86856602,-58.875,48.375,-146.519171346,1
Aatl,-58.9292,50.591667,OBIS, , ,1230845,4242.88838536,-58.9583333333,50.625,-29.0701233351,1
Aatl,-62.0,62.366665,OBIS, , ,972241,2348.23430497,-61.9583333333,62.375,66.67847719,1
Aatl,-58.7333,69.074997,OBIS, , ,874599,3849.16215112,-58.7083333333,69.0416666667,164.98775469,1
Aatl,-57.6145,45.00142,OBIS, , ,1359043,4548.61969621,-57.625,45.0416666667,-10.4791379669,1
Aatl,-64.29767,60.824,OBIS, , ,999383,3617.56093522,-64.2916666667,60.7916666667,174.814606286,1
Aatl,-62.11603,67.32623,OBIS, , ,903714,3874.02390869,-62.125,67.2916666667,-174.273087814,1
Aatl,-72.38,72.324,OBIS, , ,780475,3612.05650965,-72.375,72.2916666667,177.305294338,1
Aatl,-65.829,69.197,OBIS, , ,871136,1946.43243,-65.7916666667,69.2083333333,49.4768706089,1
Aatl,-59.1466,68.5122,OBIS, , ,884213,3403.27740436,-59.125,68.5416666667,15.0235973292,1
Aatl,-55.13,52.79,OBIS, , ,1185454,384.934763359,-55.125,52.7916666667,61.1934551655,1
Aatl,-65.91725,44.751,OBIS, , ,1365126,5567.71373845,-65.9583333333,44.7916666667,-35.7255733716,1
Aatl,-59.35671,64.98889,OBIS, , ,933951,3514.60612882,-59.375,64.9583333333,-165.765937884,1
Aatl,-65.61,61.48667,OBIS, , ,987242,3257.39761282,-65.625,61.4583333333,-165.784973321,1
Aatl,-59.79442,44.38592,OBIS, , ,1375699,1233.10545109,-59.7916666667,44.375,169.749265013,1
Aatl,57.73333333,71.15,OBIS, , ,820386,2931.75119889,57.7083333333,71.125,-162.060436743,1
Aatl,-64.0469,69.1516,OBIS, , ,872857,2974.54120794,-64.0416666667,69.125,175.986408865,1
Aatl,-73.665,72.982,OBIS, , ,756790,2947.3196971,-73.625,72.9583333333,153.632719087,1
Aatl,25.83366667,72.1085,OBIS, , ,787019,2323.47819049,25.875,72.125,37.5670977869,1
Aatl,-59.9547,65.8461,OBIS, , ,922189,3226.77211714,-59.9583333333,65.875,-2.94490579786,1
Aatl,-61.57883,46.36409,OBIS, , ,1326849,3106.10262722,-61.5416666667,46.375,67.004813104,1
Aatl,10.99133333,67.035,OBIS, , ,907656,1618.1095019,10.9583333333,67.0416666667,-62.6315130151,1
Aatl,26.97833333,71.26666667,OBIS, , ,814721,2880.05203492,26.9583333333,71.2916666667,-14.4006235854,1
Aatl,-55.48,55.13,OBIS, , ,1133638,1490.0151572,-55.4583333333,55.125,111.927252549,1
Aatl,-61.33633,47.96342,OBIS, , ,1290569,2942.80539875,-61.375,47.9583333333,-101.066385644,1
Aatl,-59.75,66.03333333,OBIS, , ,920132,2105.25965173,-59.7083333333,66.0416666667,63.788572696,1
Aatl,-62.4382,67.455,OBIS, , ,901536,938.484922524,-62.4583333333,67.4583333333,-66.6543210081,1
Aatl,-64.37159,46.93709,OBIS, , ,1313213,2375.84337313,-64.375,46.9583333333,-6.27187998183,1
Aatl,-66.3167,60.599998,OBIS, , ,1002485,3104.85861939,-66.2916666667,60.625,26.1920939276,1
Aatl,-61.369,50.0932,OBIS, , ,1241901,3563.09564823,-61.375,50.125,-6.91618358025,1
Aatl,-60.3833,64.26667,OBIS, , ,942957,2815.52714497,-60.375,64.2916666667,8.2065610777,1
Aatl,-53.44,51.32,OBIS, , ,1216697,3401.59863092,-53.4583333333,51.2916666667,-157.916213968,1
Aatl,-55.0833,53.650002,OBIS, , ,1168072,3914.93581111,-55.0416666667,53.625,135.282071352,1
Aatl,-75.024,74.844,OBIS, , ,679421,3498.2827339,-75.0416666667,74.875,-8.46153684322,1
Aatl,-58.36859,44.72317,OBIS, , ,1367267,1725.20024474,-58.375,44.7083333333,-162.876115498,1
Aatl,-64.5372,50.0195,OBIS, , ,1243777,2486.27461529,-64.5416666667,50.0416666667,-7.39402687009,1
Aatl,-59.77034,44.14042,OBIS, , ,1382149,2418.38340926,-59.7916666667,44.125,-135.104437403,1
Aatl,19.56116667,71.069,OBIS, , ,822612,3130.56414085,19.5416666667,71.0416666667,-166.941291933,1
Aatl,-59.036,45.84409,OBIS, , ,1338849,3463.6720341,-59.0416666667,45.875,-7.29726500126,1
Aatl,-61.75,62.833332,OBIS, , ,964327,5106.05876225,-61.7083333333,62.875,24.5362886335,1
Aatl,-61.475,49.5425,OBIS, , ,1255226,1209.79581753,-61.4583333333,49.5416666667,94.3874445588,1
Aatl,-66.35033,44.37192,OBIS, , ,1375640,1995.79716879,-66.375,44.375,-80.1172348931,1
Aatl,-73.869,75.332,OBIS, , ,664199,4505.26840639,-73.875,75.2916666667,-177.836024712,1
Aatl,-59.3002,48.9722,OBIS, , ,1268390,1663.87684468,-59.2916666667,48.9583333333,157.939793478,1
Aatl,-59.0,66.06666667,OBIS, , ,920140,3366.79118518,-59.0416666667,66.0416666667,-145.874881188,1
Aatl,-62.4833,43.150002,OBIS, , ,1408314,3441.09339079,-62.4583333333,43.125,143.813508992,1
Aatl,-47.3167,46.683334,OBIS, , ,1319187,3374.79433708,-47.2916666667,46.7083333333,34.5570156787,1
Aatl,-52.48,49.4,OBIS, , ,1259081,3194.57252522,-52.4583333333,49.375,150.492378246,1
Aatl,-79.458,75.512,OBIS, , ,655247,3311.50984061,-79.4583333333,75.5416666667,-0.160801858126,1
Aatl,-75.0215,72.6411,OBIS, , ,768887,1918.2669659,-75.0416666667,72.625,-159.47905642,1
Aatl,-60.0868,48.0818,OBIS, , ,1288745,5293.46962368,-60.125,48.0416666667,-147.445912062,1
Aatl,-60.376,63.8803,OBIS, , ,948994,592.860359552,-60.375,63.875,175.244519689,1
Aatl,-47.99,45.97,OBIS, , ,1336964,2776.07254995,-47.9583333333,45.9583333333,117.836085796,1
Aatl,-59.48484,45.74192,OBIS, , ,1342872,4265.35184173,-59.4583333333,45.7083333333,151.058773241,1
Aatl,-59.35367,44.36225,OBIS, , ,1375704,2213.10291404,-59.375,44.375,-50.1876824746,1
Aatl,17.69316667,70.93733333,OBIS, , ,825213,2407.37349749,17.7083333333,70.9583333333,13.2675119812,1
Aatl,-61.497,65.826,OBIS, , ,923188,4217.18702124,-61.4583333333,65.7916666667,155.184255149,1
Aatl,-55.7,47.233334,OBIS, , ,1307542,2850.21945423,-55.7083333333,47.2083333333,-167.202673009,1
Aatl,-66.3167,44.549999,OBIS, , ,1371394,2194.2533272,-66.2916666667,44.5416666667,114.950358693,1
Aatl,-58.41284,44.4025,OBIS, , ,1375716,4292.878548,-58.375,44.375,135.370685648,1
Aatl,9.5205,67.31833333,OBIS, , ,904345,3110.63642992,9.54166666667,67.2916666667,162.946984938,1
Aatl,-59.537,65.4027,OBIS, , ,928619,3096.11668629,-59.5416666667,65.375,-175.979830396,1
Aatl,-59.71617,46.24092,OBIS, , ,1330821,3672.30465528,-59.7083333333,46.2083333333,170.521092046,1
Aatl,-59.38334,45.18375,OBIS, , ,1354969,2809.58129863,-59.375,45.2083333333,13.4855612372,1
Aatl,-69.4582,61.4368,OBIS, , ,987196,2399.6103669,-69.4583333333,61.4583333333,-0.169770134166,1
Aatl,-73.475,63.1491,OBIS, , ,960341,2814.72468656,-73.4583333333,63.125,162.616714449,1
Aatl,-68.98792,42.10275,OBIS, , ,1435442,3477.82936339,-68.9583333333,42.125,44.7043549555,1
Aatl,-53.2333,48.125,OBIS, , ,1286917,1858.64106651,-53.2083333333,48.125,89.9907048741,1
Aatl,-74.4319,74.4864,OBIS, , ,696690,3230.73185873,-74.4583333333,74.4583333333,-165.829972304,1
Aatl,-77.8319,74.6122,OBIS, , ,689570,1860.42255326,-77.7916666667,74.625,39.8126054913,1
Aatl,-58.99217,44.87775,OBIS, , ,1363122,2691.05408186,-58.9583333333,44.875,96.5088441995,1
Aatl,-73.96,75.534,OBIS, , ,655313,857.042232493,-73.9583333333,75.5416666667,3.10811677971,1
Aatl,-65.259,60.216,OBIS, , ,1010800,2002.4432586,-65.2916666667,60.2083333333,-115.236100865,1
Aatl,-66.1348,49.8817,OBIS, , ,1247588,1025.43465226,-66.125,49.875,136.609604934,1
Aatl,-52.19,52.7,OBIS, , ,1187210,1547.80086967,-52.2083333333,52.7083333333,-53.1848557134,1
Aatl,-61.86983,48.27175,OBIS, , ,1283171,2247.6443193,-61.875,48.2916666667,-9.82749887393,1
Aatl,-53.7083,46.833332,OBIS, , ,1317185,4631.81845074,-53.7083333333,46.7916666667,-179.96851778,1
Aatl,-65.768,69.664,OBIS, , ,861902,4446.76833592,-65.7916666667,69.625,-168.060168148,1
Aatl,-59.63942,44.60117,OBIS, , ,1369347,2884.87158656,-59.625,44.625,23.3706288399,1
Aatl,-47.26,47.49,OBIS, , ,1301920,4253.62825231,-47.2916666667,47.4583333333,-145.850911144,1
Aatl,-15.14000034,79.18000031,OBIS, , ,514010,3179.05679894,-15.125,79.2083333333,5.66247306488,1
Aatl,-55.3333,53.783333,OBIS, , ,1164413,2896.55054656,-55.2916666667,53.7916666667,71.3067178614,1
Aatl,-62.29475,46.58858,OBIS, , ,1320955,4055.44811335,-62.2916666667,46.625,3.33812197817,1
Aatl,-64.1195,49.9895,OBIS, , ,1245695,3489.00274883,-64.125,49.9583333333,-173.504941275,1
Aatl,-63.244,63.604,OBIS, , ,952698,2934.28022871,-63.2083333333,63.625,37.0657828453,1
Aatl,-78.435,74.446,OBIS, , ,696642,1543.59335787,-78.4583333333,74.4583333333,-26.8898785292,1
Aatl,-60.851,65.552,OBIS, , ,926388,1599.19397541,-60.875,65.5416666667,-136.082548798,1
Aatl,-59.53,47.58,OBIS, , ,1299884,4351.46432258,-59.5416666667,47.5416666667,-168.355246091,1
Aatl,-10.68000031,80.12999725,OBIS, , ,478975,778.274985476,-10.7083333333,80.125,-135.790615166,1
Aatl,11.16670036,58.93330002,OBIS, , ,1040293,3676.94338229,11.2083333333,58.9583333333,40.6594988729,1
Aatl,-54.7083,53.516666,OBIS, , ,1169874,2782.48025099,-54.7083333333,53.5416666667,-0.0455033535201,1
Aatl,-61.06,48.56,OBIS, , ,1277659,2447.08225251,-61.0416666667,48.5416666667,146.412541025,1
Aatl,-12.07999992,78.91000366,OBIS, , ,526916,3994.30611068,-12.0416666667,78.875,168.064995124,1
