Sps,lon,Lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Gtri,-61.8667,57.708332,OBIS, , ,1070512,494.787136957,-61.875,57.7083333333,1
Gtri,-168.12582,61.98527,OBIS, , ,978572,3002.26794895,-168.125,61.9583333333,1
Gtri,-61.868,58.872,OBIS, , ,1041481,524.148226037,-61.875,58.875,1
Gtri,-173.628006,67.39520264,OBIS, , ,902347,2256.83670461,-173.625,67.375,1
Gtri,-147.1166687,70.51000214,OBIS, , ,836471,3546.35205912,-147.125,70.5416666667,1
Gtri,-63.52859,46.72025,OBIS, , ,1319000,1659.69210995,-63.5416666667,46.7083333333,1
Gtri,-174.0,71.30999756,OBIS, , ,813020,2531.40294581,-173.958333333,71.2916666667,1
Gtri,-61.7027,49.7598,OBIS, , ,1249537,3567.51205593,-61.7083333333,49.7916666667,1
Gtri,-61.135,58.369,OBIS, , ,1053787,888.296956798,-61.125,58.375,1
Gtri,-56.15,46.87,OBIS, , ,1315232,1985.31736114,-56.125,46.875,1
Gtri,-63.65917,46.979,OBIS, , ,1313222,3469.93104705,-63.625,46.9583333333,1
Gtri,-47.72,47.5,OBIS, , ,1300017,4715.13354354,-47.7083333333,47.5416666667,1
Gtri,-84.771781,59.400064,OBIS, , ,1029372,3012.19019606,-84.7916666667,59.375,1
Gtri,-64.64067,47.47858,OBIS, , ,1301727,2542.1790288,-64.625,47.4583333333,1
Gtri,-128.8416667,70.6945,OBIS, , ,831717,1973.57283843,-128.875,70.7083333333,1
Gtri,-162.1000061,57.75,OBIS, , ,1067927,4873.10898072,-162.125,57.7916666667,1
Gtri,-61.22958,47.12059,OBIS, , ,1309392,1685.12775577,-61.2083333333,47.125,1
Gtri,-160.41,71.5,OBIS, , ,805023,4811.37144408,-160.375,71.5416666667,1
Gtri,-59.42,53.83,GBIF, , ,1164385,4957.79556709,-59.4583333333,53.7916666667,1
Gtri,-61.97,56.62,GBIF, , ,1097037,907.133032702,-61.9583333333,56.625,1
Gtri,-55.67,52.25,GBIF, , ,1195796,5323.82421204,-55.7083333333,52.2916666667,1
Gtri,-62.9267,58.1433,GBIF, , ,1059991,2761.76899077,-62.9583333333,58.125,1
Gtri,-57.07,53.9,GBIF, , ,1162545,3348.64563985,-57.0416666667,53.875,1
Gtri,-59.97,53.4833,GBIF, , ,1171631,2884.64689256,-59.9583333333,53.4583333333,1
Gtri,-58.0,54.92,GBIF, , ,1137602,5034.05200002,-57.9583333333,54.9583333333,1
Gtri,-63.85,59.4,GBIF, , ,1029516,3126.48045258,-63.875,59.375,1
Gtri,-58.33,54.13,GBIF, , ,1156979,2567.10374185,-58.2916666667,54.125,1
Gtri,-57.2,54.47,GBIF, , ,1149308,1406.59601312,-57.2083333333,54.4583333333,1
Gtri,-62.57,58.1844,GBIF, , ,1057912,3143.63722931,-62.5416666667,58.2083333333,1
Gtri,-168.4958,70.4939,GBIF, , ,838762,4207.17530999,-168.458333333,70.4583333333,1
Gtri,-53.665033,66.943638,GBIF, , ,908199,2397.3777446,-53.625,66.9583333333,1
Gtri,-59.172347,55.111621,GBIF, , ,1133593,2736.89924999,-59.2083333333,55.125,1
Gtri,-60.329431,55.758941,GBIF, , ,1117375,4346.50815989,-60.2916666667,55.7916666667,1
Gtri,-53.527897,69.24605,GBIF, , ,871283,4242.55510575,-53.5416666667,69.2083333333,1
Gtri,-168.766667,68.3,GBIF, , ,888212,1389.0008748,-168.791666667,68.2916666667,1
Gtri,-150.02,70.72,GBIF, , ,831463,1527.32413572,-150.041666667,70.7083333333,1
Gtri,-155.85,71.566667,GBIF, , ,805077,2926.04605395,-155.875,71.5416666667,1
Gtri,-167.166667,66.266667,GBIF, , ,916652,3357.48951867,-167.208333333,66.2916666667,1
Gtri,-151.63203,70.80955,GBIF, , ,828978,2011.90638707,-151.625,70.7916666667,1
Gtri,-153.11688,71.24567,GBIF, , ,815913,4176.12361403,-153.125,71.2083333333,1
Gtri,-154.01365,71.22212,GBIF, , ,815902,1838.74746082,-154.041666667,71.2083333333,1
Gtri,-155.03662,71.59332,GBIF, , ,802331,3539.37536215,-155.041666667,71.625,1
Gtri,-153.0,71.0,GBIF, , ,821214,4888.95996713,-152.958333333,71.0416666667,1
Gtri,-149.57217,70.96015,GBIF, , ,823894,1129.45272689,-149.541666667,70.9583333333,1
Gtri,-149.19737,70.65477,GBIF, , ,833942,3346.13551987,-149.208333333,70.625,1
Gtri,-170.366667,67.333333,GBIF, , ,903470,4660.72065258,-170.375,67.2916666667,1
Gtri,-141.0787,70.03978,GBIF, , ,850686,1427.02313444,-141.041666667,70.0416666667,1
Gtri,-141.1412,69.71996,GBIF, , ,859341,1440.68825873,-141.125,69.7083333333,1
Gtri,-146.0956,70.67549,GBIF, , ,831510,3821.71794443,-146.125,70.7083333333,1
Gtri,-137.2199,69.8775,GBIF, , ,855120,524.591526735,-137.208333333,69.875,1
Gtri,-146.05867,70.33068,GBIF, , ,843772,4399.30305472,-146.041666667,70.2916666667,1
Gtri,-140.3967,70.15617,GBIF, , ,848453,3573.52024456,-140.375,70.125,1
Gtri,-142.2571,70.12183,GBIF, , ,848430,1358.99604401,-142.291666667,70.125,1
Gtri,-138.1696,69.74244,GBIF, , ,859376,4089.35155645,-138.208333333,69.7083333333,1
Gtri,-137.6565,69.46464,GBIF, , ,865324,1420.34437318,-137.625,69.4583333333,1
Gtri,-150.1,71.2442,GBIF, , ,815949,4101.49227382,-150.125,71.2083333333,1
Gtri,-169.965,62.731667,GBIF, , ,966557,2622.97195355,-169.958333333,62.7083333333,1
Gtri,-167.5,62.0,GBIF, , ,977245,5130.58934146,-167.541666667,62.0416666667,1
Gtri,-166.033333,69.483333,GBIF, , ,865268,2807.8670257,-166.041666667,69.4583333333,1
Gtri,31.883333,74.6,GBIF, , ,690462,2801.26603947,31.875,74.625,1
Gtri,24.616667,76.366667,GBIF, , ,624895,955.718896207,24.625,76.375,1
Gtri,-59.560547,56.576411,GBIF, , ,1099083,4039.27783019,-59.5416666667,56.5416666667,1
Gtri,-175.936683,71.069917,GBIF, , ,820940,3248.26164902,-175.958333333,71.0416666667,1
Gtri,-178.37875,70.686167,GBIF, , ,831169,2476.98339108,-178.375,70.7083333333,1
Gtri,-167.0504,64.50297,GBIF, , ,939264,4334.44488556,-167.041666667,64.5416666667,1
Gtri,-165.5517,69.02333,GBIF, , ,874139,2084.35323937,-165.541666667,69.0416666667,1
Gtri,-164.0667,69.86667,GBIF, , ,855040,1337.44176624,-164.041666667,69.875,1
Gtri,-165.5667,70.16666,GBIF, , ,848328,4743.69758789,-165.541666667,70.125,1
Gtri,-166.0167,68.01667,GBIF, , ,892563,2976.67772405,-166.041666667,68.0416666667,1
Gtri,-163.0667,69.76667,GBIF, , ,857210,2951.1995677,-163.041666667,69.7916666667,1
Gtri,-166.3833,68.83334,GBIF, , ,877453,4659.06406158,-166.375,68.875,1
Gtri,-165.55,69.66666,GBIF, , ,861345,4658.7394614,-165.541666667,69.625,1
Gtri,-52.86392,68.722897,GBIF, , ,881171,1685.42675569,-52.875,68.7083333333,1
Gtri,-61.137102,56.607686,GBIF, , ,1097047,2066.18601851,-61.125,56.625,1
Gtri,-172.0,67.0,GBIF, , ,906734,4988.98400545,-172.041666667,67.0416666667,1
Gtri,-174.619567,69.6968,GBIF, , ,859194,1303.73136561,-174.625,69.7083333333,1
Gtri,23.30883,70.73467,GBIF, , ,832829,3005.75303922,23.2916666667,70.7083333333,1
Gtri,175.76,64.83,GBIF, , ,936849,4530.83947684,175.791666667,64.7916666667,1
Gtri,-62.7,65.45,DFO Arctic database, , ,927466,1006.31954049,-62.7083333333,65.4583333333,1
Gtri,-130.4833333,69.58333333,DFO Arctic database, , ,861494,4748.90185596,-130.458333333,69.625,1
Gtri,-81.33333333,67.31666667,DFO Arctic database, , ,903584,3315.8655037,-81.2916666667,67.2916666667,1
Gtri,-77.42513333,55.49648611,DFO Arctic database, , ,1125459,4738.08941464,-77.4583333333,55.4583333333,1
Gtri,-136.45,72.0,DFO Arctic database, , ,788647,4658.2995085,-136.458333333,72.0416666667,1
Gtri,-62.33333333,66.33333333,DFO Arctic database, , ,915788,5006.90203154,-62.2916666667,66.375,1
 ,0.0,0.0, , , ,864951,1757.89511783,66.2916666667,69.5416666667,1
 ,0.0,0.0, , , ,877196,4188.37388493,67.7916666667,68.9583333333,1
