Sps,decimalLon,decimalLat,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Msco,-168.866669,68.529999, , ,883712,1345.21188245,-168.875,68.5416666667,1
Msco,-164.634003,67.18, , ,904636,3183.78682085,-164.625,67.2083333333,1
Msco,-164.184998,67.510002, , ,900263,3669.25937969,-164.208333333,67.5416666667,1
Msco,169.800003,69.25, , ,870517,4659.68750652,169.791666667,69.2916666667,1
Msco,-167.366669,67.910004, , ,895245,3919.80446021,-167.375,67.875,1
Msco,-165.600006,69.260002, , ,868961,3667.71121246,-165.625,69.2916666667,1
Msco,-168.649994,69.660004, , ,861308,4023.81382885,-168.625,69.625,1
Msco,-162.46666,54.400002, , ,1150807,2835.11274521,-162.458333333,54.375,1
Msco,-166.007706,69.489998, , ,865268,3774.25981884,-166.041666667,69.4583333333,1
Msco,-166.5,68.260002, , ,888240,3929.20160168,-166.458333333,68.2916666667,1
Msco,-168.632996,68.989998, , ,875766,3546.64763847,-168.625,68.9583333333,1
Msco,-168.833328,70.0, , ,850553,4912.61697916,-168.791666667,70.0416666667,1
Msco,-171.09166,62.830002, , ,965232,4598.70205624,-171.125,62.7916666667,1
Msco,-176.0,68.629997, , ,882078,1784.54792636,-175.958333333,68.625,1
Msco,-164.5,64.300003, , ,942729,2221.02374974,-164.458333333,64.2916666667,1
Msco,-159.666672,57.349998, , ,1078275,3746.83079005,-159.708333333,57.375,1
Msco,-168.451004,64.529999, , ,939247,1347.49772584,-168.458333333,64.5416666667,1
Msco,-21.9733,70.4827, , ,839804,2775.33911345,-21.9583333333,70.4583333333,1
Msco,-175.0,60.0, , ,1013850,5191.22204008,-175.041666667,60.0416666667,1
Msco,-8.3875,51.7, , ,1208336,1267.4274983,-8.375,51.7083333333,1
Msco,6.994654,53.676701, , ,1166925,4260.46056733,6.95833333333,53.7083333333,1
Msco,6.653252,53.598618, , ,1168741,3481.0786037,6.625,53.625,1
Msco,13.110148,54.602554, , ,1146201,2676.52289537,13.125,54.625,1
Msco,18.421716,60.500572, , ,1004944,5000.97581696,18.4583333333,60.5416666667,1
Msco,10.6203,56.2268, , ,1107951,2076.7586994,10.625,56.2083333333,1
Msco,10.7659,55.5002, , ,1124243,4895.08017117,10.7916666667,55.5416666667,1
Msco,10.2185,56.1384, , ,1109981,1620.41273419,10.2083333333,56.125,1
Msco,8.205,55.301, , ,1130319,1060.42477976,8.20833333333,55.2916666667,1
Msco,-1.435,56.742, , ,1095699,4011.87047835,-1.45833333333,56.7083333333,1
Msco,0.802,53.943, , ,1161327,1836.55852873,0.791666666667,53.9583333333,1
Msco,9.853672,54.437014, , ,1150039,2746.98746974,9.875,54.4583333333,1
Msco,8.578375,53.557513, , ,1170544,3005.05367864,8.54166666667,53.5416666667,1
Msco,7.887592,54.156736, , ,1157695,3627.05047739,7.875,54.125,1
Msco,-68.4,41.55, , ,1451604,2282.04527338,-68.375,41.5416666667,1
Msco,-67.37,42.05, , ,1437780,1013.96686221,-67.375,42.0416666667,1
Msco,-66.93,42.15, , ,1435466,3632.89155743,-66.9583333333,42.125,1
Msco,-67.12,42.32, , ,1430839,3174.13157038,-67.125,42.2916666667,1
Msco,-53.04,47.63, , ,1298052,569.854395334,-53.0416666667,47.625,1
Msco,-53.2,47.81, , ,1294288,2131.86748388,-53.2083333333,47.7916666667,1
Msco,-56.0,47.02, , ,1311387,3979.05912541,-55.9583333333,47.0416666667,1
Msco,-55.46,47.26, , ,1305637,3522.83812583,-55.4583333333,47.2916666667,1
Msco,-55.66,47.18, , ,1307543,4117.8721214,-55.625,47.2083333333,1
Msco,-58.08,50.09, , ,1241941,4761.91449899,-58.0416666667,50.125,1
Msco,-52.84,47.91, , ,1292441,4689.85743003,-52.875,47.875,1
Msco,-60.51,56.9, , ,1090993,3387.66065676,-60.5416666667,56.875,1
Msco,-60.77,57.18, , ,1082844,3416.37720822,-60.7916666667,57.2083333333,1
Msco,-61.35,58.26, , ,1055849,3820.00316273,-61.375,58.2916666667,1
Msco,-61.85,58.56, , ,1049668,2507.74887816,-61.875,58.5416666667,1
Msco,-61.47,58.81, , ,1043527,2150.6592141,-61.4583333333,58.7916666667,1
Msco,-60.24,58.77, , ,1043542,3029.79387398,-60.2083333333,58.7916666667,1
Msco,-60.01,57.92, , ,1064228,4663.30196337,-60.0416666667,57.9583333333,1
Msco,-58.21,56.04, , ,1111252,212.667053813,-58.2083333333,56.0416666667,1
Msco,-51.49,48.09, , ,1286938,4550.47361337,-51.4583333333,48.125,1
Msco,-51.44,47.84, , ,1292458,4126.30193125,-51.4583333333,47.875,1
Msco,-52.11,47.89, , ,1292450,2010.05703719,-52.125,47.875,1
Msco,-51.69,47.29, , ,1305667,1399.09992489,-51.7083333333,47.2916666667,1
Msco,-50.98,46.52, , ,1323048,2926.42436454,-50.9583333333,46.5416666667,1
Msco,-49.68,46.78, , ,1317227,2522.47188375,-49.7083333333,46.7916666667,1
Msco,-49.69,46.02, , ,1334934,2795.43980241,-49.7083333333,46.0416666667,1
Msco,-51.31,46.06, , ,1334915,2483.09478348,-51.2916666667,46.0416666667,1
Msco,-53.9,46.36, , ,1326934,2545.75164753,-53.875,46.375,1
Msco,-51.62,45.95, , ,1336920,1004.09531071,-51.625,45.9583333333,1
Msco,-54.32,45.87, , ,1338906,2268.94248067,-54.2916666667,45.875,1
Msco,-49.95,46.37, , ,1326981,848.539996201,-49.9583333333,46.375,1
Msco,-52.38,46.94, , ,1313338,2073.35369025,-52.375,46.9583333333,1
Msco,-48.45,45.9, , ,1338976,2853.02019505,-48.4583333333,45.875,1
Msco,-50.94,45.98, , ,1336928,2796.21870978,-50.9583333333,45.9583333333,1
Msco,-56.9,46.36, , ,1326898,2545.75164753,-56.875,46.375,1
Msco,-56.85,46.61, , ,1321013,2539.16051626,-56.875,46.625,1
Msco,-56.43,46.54, , ,1322982,2181.19399989,-56.4583333333,46.5416666667,1
Msco,-56.11,46.36, , ,1326907,2027.90556122,-56.125,46.375,1
Msco,-55.54,46.43, , ,1324954,3152.13588404,-55.5416666667,46.4583333333,1
Msco,-56.25,46.14, , ,1332855,3625.99385105,-56.2083333333,46.125,1
Msco,-54.66,46.5, , ,1323004,5354.03616381,-54.625,46.5416666667,1
Msco,-55.31,45.5, , ,1346938,4847.37594632,-55.2916666667,45.5416666667,1
Msco,-56.56,46.76, , ,1317151,3788.51133467,-56.5416666667,46.7916666667,1
Msco,-55.88,46.12, , ,1332859,676.927390384,-55.875,46.125,1
Msco,-55.85,46.37, , ,1326910,2002.23237556,-55.875,46.375,1
Msco,-55.12,46.34, , ,1326919,3909.52527813,-55.125,46.375,1
Msco,-55.03,46.62, , ,1321035,1052.31410364,-55.0416666667,46.625,1
Msco,-54.5,46.16, , ,1332876,5049.68529738,-54.4583333333,46.125,1
Msco,-54.18,47.22, , ,1307558,2507.76699544,-54.2083333333,47.2083333333,1
Msco,-53.96,45.96, , ,1336892,225.855344808,-53.9583333333,45.9583333333,1
Msco,-53.52,46.26, , ,1328907,3896.03319552,-53.5416666667,46.2916666667,1
Msco,-54.17,46.3, , ,1328899,3095.41170557,-54.2083333333,46.2916666667,1
Msco,-51.43,46.52, , ,1323042,3244.36497856,-51.4583333333,46.5416666667,1
Msco,-50.68,45.8, , ,1340969,2389.65570595,-50.7083333333,45.7916666667,1
Msco,-49.45,45.36, , ,1351043,1790.35596695,-49.4583333333,45.375,1
Msco,-50.04,47.73, , ,1296191,2412.24864514,-50.0416666667,47.7083333333,1
Msco,-52.87,46.36, , ,1326946,1711.19131395,-52.875,46.375,1
Msco,-53.78,46.1, , ,1332884,2921.53606145,-53.7916666667,46.125,1
Msco,-51.83,46.19, , ,1330916,3592.63698878,-51.7916666667,46.2083333333,1
Msco,-57.14,46.78, , ,1317144,1730.31338484,-57.125,46.7916666667,1
Msco,-56.94,46.9, , ,1315222,3110.69848313,-56.9583333333,46.875,1
Msco,-57.38,47.03, , ,1311370,1351.52946476,-57.375,47.0416666667,1
Msco,-57.88,47.08, , ,1311364,4278.48939372,-57.875,47.0416666667,1
Msco,-56.44,45.75, , ,1340900,4845.69575133,-56.4583333333,45.7916666667,1
Msco,-56.65,46.12, , ,1332850,2010.64136922,-56.625,46.125,1
Msco,-55.97,45.92, , ,1336868,4355.7509523,-55.9583333333,45.9583333333,1
Msco,-55.52,45.75, , ,1340911,4928.22979537,-55.5416666667,45.7916666667,1
Msco,-55.77,46.56, , ,1322990,2629.51915335,-55.7916666667,46.5416666667,1
Msco,-54.76,46.14, , ,1332872,2961.15261894,-54.7916666667,46.125,1
Msco,-54.8,46.33, , ,1328892,4309.11177988,-54.7916666667,46.2916666667,1
Msco,-54.4,46.82, , ,1317177,3682.70833339,-54.375,46.7916666667,1
Msco,-52.61,46.79, , ,1317192,1160.17439118,-52.625,46.7916666667,1
Msco,-53.2,46.28, , ,1328911,1447.12970249,-53.2083333333,46.2916666667,1
Msco,-49.99,47.06, , ,1311442,3153.3532617,-49.9583333333,47.0416666667,1
Msco,-49.09,46.23, , ,1330948,3618.41172212,-49.125,46.2083333333,1
Msco,-49.21,45.09, , ,1357115,3891.89664663,-49.2083333333,45.125,1
Msco,-50.2,45.58, , ,1346999,4309.86295478,-50.2083333333,45.5416666667,1
Msco,-50.13,45.98, , ,1336938,2439.246505,-50.125,45.9583333333,1
Msco,-50.38,47.68, , ,1296187,3172.50379373,-50.375,47.7083333333,1
Msco,-52.2,46.61, , ,1321069,1785.44951991,-52.2083333333,46.625,1
Msco,-52.14,46.98, , ,1313341,2665.481901,-52.125,46.9583333333,1
Msco,-54.77,45.92, , ,1336882,4580.08053902,-54.7916666667,45.9583333333,1
Msco,-58.79,47.45, , ,1301797,934.983145257,-58.7916666667,47.4583333333,1
Msco,-57.37,46.64, , ,1321007,1710.8486598,-57.375,46.625,1
Msco,-57.28,46.48, , ,1324933,2569.76707655,-57.2916666667,46.4583333333,1
Msco,-57.06,46.19, , ,1330853,2480.96730393,-57.0416666667,46.2083333333,1
Msco,-55.35,45.97, , ,1336875,2331.68885254,-55.375,45.9583333333,1
Msco,-55.8,45.7, , ,1342916,1130.93680982,-55.7916666667,45.7083333333,1
Msco,-56.67,45.6, , ,1344917,4081.81340749,-56.7083333333,45.625,1
Msco,-55.08,45.59, , ,1344937,4906.57945666,-55.0416666667,45.625,1
Msco,-51.47,46.95, , ,1313349,1283.32787008,-51.4583333333,46.9583333333,1
Msco,-51.06,47.76, , ,1294314,3779.50589749,-51.0416666667,47.7916666667,1
Msco,-52.19,47.62, , ,1298061,1485.98545725,-52.2083333333,47.625,1
Msco,-49.3,45.81, , ,1340986,2138.20697644,-49.2916666667,45.7916666667,1
Msco,-51.7,45.4, , ,1351016,2854.09805303,-51.7083333333,45.375,1
Msco,-58.41,47.45, , ,1301802,2797.21331051,-58.375,47.4583333333,1
Msco,-56.7,47.02, , ,1311378,2490.61161913,-56.7083333333,47.0416666667,1
Msco,-55.77,45.48, , ,1348945,2944.40839893,-55.7916666667,45.4583333333,1
Msco,-51.29,46.36, , ,1326965,1672.30234377,-51.2916666667,46.375,1
Msco,-48.99,45.3, , ,1353077,2650.97676634,-48.9583333333,45.2916666667,1
Msco,-51.19,45.74, , ,1342971,3797.97768434,-51.2083333333,45.7083333333,1
Msco,-52.01,45.8, , ,1340953,2630.47444441,-52.0416666667,45.7916666667,1
Msco,-52.5,48.62, , ,1275862,3121.71404942,-52.4583333333,48.625,1
Msco,-49.8,47.94, , ,1290640,2131.39779594,-49.7916666667,47.9583333333,1
Msco,-52.55,46.61, , ,1321065,1785.44951991,-52.5416666667,46.625,1
Msco,-55.57,46.15, , ,1332863,3537.69180438,-55.5416666667,46.125,1
Msco,-49.47,45.69, , ,1342992,2231.07180544,-49.4583333333,45.7083333333,1
Msco,-49.31,46.57, , ,1323068,3449.11972284,-49.2916666667,46.5416666667,1
Msco,-50.78,47.26, , ,1305678,3629.5620875,-50.7916666667,47.2916666667,1
Msco,-51.57,46.2, , ,1330919,2374.80697605,-51.5416666667,46.2083333333,1
Msco,-52.92,49.13, , ,1264681,2852.47628192,-52.9583333333,49.125,1
Msco,-56.73,45.87, , ,1338877,1771.64428724,-56.7083333333,45.875,1
Msco,-52.07,45.45, , ,1348990,2402.01314547,-52.0416666667,45.4583333333,1
Msco,-50.58,46.62, , ,1321089,2988.09967723,-50.5416666667,46.625,1
Msco,-51.94,47.06, , ,1311418,2468.7260644,-51.9583333333,47.0416666667,1
Msco,-48.16,46.16, , ,1332952,4737.94397585,-48.125,46.125,1
Msco,-55.65,45.95, , ,1336872,2148.13652779,-55.625,45.9583333333,1
Msco,-48.05,47.16, , ,1309538,3942.08634201,-48.0416666667,47.125,1
Msco,-50.95,46.75, , ,1317212,4675.46075723,-50.9583333333,46.7916666667,1
Msco,-49.03,45.9, , ,1338969,2922.56450595,-49.0416666667,45.875,1
Msco,-51.42,45.52, , ,1346984,3842.57984166,-51.4583333333,45.5416666667,1
Msco,-57.49,55.55, , ,1123479,2203.69884629,-57.4583333333,55.5416666667,1
Msco,-52.84,46.59, , ,1321061,4725.19750792,-52.875,46.625,1
Msco,-50.37,46.74, , ,1319150,3540.93042705,-50.375,46.7083333333,1
Msco,-56.46,45.99, , ,1336862,3522.14497424,-56.4583333333,45.9583333333,1
Msco,-52.02,48.32, , ,1283227,3536.871097,-52.0416666667,48.2916666667,1
Msco,-49.74,46.2, , ,1330941,2613.61694724,-49.7083333333,46.2083333333,1
Msco,-51.29,46.77, , ,1317208,2411.96941517,-51.2916666667,46.7916666667,1
Msco,-50.61,47.41, , ,1303779,4052.68644972,-50.625,47.375,1
Msco,-51.23,47.31, , ,1305673,2615.23535063,-51.2083333333,47.2916666667,1
Msco,-51.43,48.55, , ,1277722,2288.0399072,-51.4583333333,48.5416666667,1
Msco,-50.82,48.64, , ,1275882,2672.79137691,-50.7916666667,48.625,1
Msco,-52.38,48.4, , ,1281384,2804.50382513,-52.375,48.375,1
Msco,-50.37,46.25, , ,1330933,4647.52500576,-50.375,46.2083333333,1
Msco,-56.15,46.53, , ,1322986,2315.14322925,-56.125,46.5416666667,1
Msco,-50.76,45.43, , ,1349005,4006.72340575,-50.7916666667,45.4583333333,1
Msco,-50.05,45.32, , ,1353064,3216.01004899,-50.0416666667,45.2916666667,1
Msco,-48.76,46.22, , ,1330952,2766.32103665,-48.7916666667,46.2083333333,1
Msco,-48.75,46.43, , ,1325036,4491.16124564,-48.7083333333,46.4583333333,1
Msco,-52.11,47.35, , ,1303761,3001.54084308,-52.125,47.375,1
Msco,-52.39,47.22, , ,1307569,1724.36497492,-52.375,47.2083333333,1
Msco,-51.74,47.76, , ,1294306,4246.11264066,-51.7083333333,47.7916666667,1
Msco,-53.41,46.53, , ,1323019,2981.7344496,-53.375,46.5416666667,1
Msco,-54.75,53.52, , ,1169874,3667.26788794,-54.7083333333,53.5416666667,1
Msco,-53.96,50.43, , ,1234525,3153.95509692,-53.9583333333,50.4583333333,1
Msco,-54.74,51.42, , ,1213086,4799.69887533,-54.7083333333,51.4583333333,1
Msco,-54.41,51.39, , ,1214885,2953.359242,-54.375,51.375,1
Msco,-53.89,53.32, , ,1175159,3308.01929956,-53.875,53.2916666667,1
Msco,-53.61,53.36, , ,1173419,1945.21562969,-53.625,53.375,1
Msco,-53.25,48.59, , ,1275853,4958.80866831,-53.2083333333,48.625,1
Msco,-51.02,49.23, , ,1262842,2880.58325256,-51.0416666667,49.2083333333,1
Msco,-54.24,52.63, , ,1188906,2215.27564865,-54.2083333333,52.625,1
Msco,-54.01,54.52, , ,1147405,3165.37871374,-54.0416666667,54.5416666667,1
Msco,-53.99,54.2, , ,1155138,2265.03145798,-53.9583333333,54.2083333333,1
Msco,-55.67,53.63, , ,1168064,2596.46194341,-55.7083333333,53.625,1
Msco,-57.53,55.21, , ,1131594,765.535245053,-57.5416666667,55.2083333333,1
Msco,-54.96,54.94, , ,1137638,2043.70626745,-54.9583333333,54.9583333333,1
Msco,-54.51,54.79, , ,1141572,2045.44088355,-54.5416666667,54.7916666667,1
Msco,-53.33,50.26, , ,1238190,4458.07723461,-53.2916666667,50.2916666667,1
Msco,-53.69,51.19, , ,1218463,2408.76406149,-53.7083333333,51.2083333333,1
Msco,-52.7,51.56, , ,1211331,2120.06455758,-52.7083333333,51.5416666667,1
Msco,-54.08,52.11, , ,1199239,3111.32075285,-54.0416666667,52.125,1
Msco,-52.92,53.58, , ,1169895,4965.29843783,-52.9583333333,53.5416666667,1
Msco,-55.61,54.12, , ,1157006,1127.65084043,-55.625,54.125,1
Msco,-55.8,54.67, , ,1143497,4300.88840351,-55.7916666667,54.7083333333,1
Msco,-55.51,54.89, , ,1139602,2630.38849815,-55.5416666667,54.875,1
Msco,-56.95,55.15, , ,1133620,2833.43980495,-56.9583333333,55.125,1
Msco,-53.25,53.4, , ,1173424,3927.71110705,-53.2083333333,53.375,1
Msco,-53.74,53.51, , ,1169886,4102.63661023,-53.7083333333,53.5416666667,1
Msco,-53.93,54.01, , ,1158896,3983.85999485,-53.9583333333,54.0416666667,1
Msco,-57.04,55.36, , ,1127535,1673.29476937,-57.0416666667,55.375,1
Msco,-57.87,55.33, , ,1129565,4279.4147185,-57.875,55.2916666667,1
Msco,-55.89,54.38, , ,1151261,1122.42146162,-55.875,54.375,1
Msco,-56.08,54.11, , ,1157001,3011.79401922,-56.0416666667,54.125,1
Msco,-55.2,52.62, , ,1188894,792.502884844,-55.2083333333,52.625,1
Msco,-55.5,50.53, , ,1232690,3226.50260954,-55.4583333333,50.5416666667,1
Msco,-55.47,50.99, , ,1223749,3616.89210671,-55.4583333333,50.9583333333,1
Msco,-54.25,51.82, , ,1206068,4265.86981196,-54.2083333333,51.7916666667,1
Msco,-54.69,52.15, , ,1199231,3051.84280677,-54.7083333333,52.125,1
Msco,-54.45,53.35, , ,1173409,2837.09788558,-54.4583333333,53.375,1
Msco,-54.69,53.05, , ,1180290,1540.07759989,-54.7083333333,53.0416666667,1
Msco,-54.8,54.56, , ,1147396,2110.8159471,-54.7916666667,54.5416666667,1
Msco,-55.82,55.05, , ,1135639,2034.87459593,-55.7916666667,55.0416666667,1
Msco,-55.76,53.84, , ,1162560,4417.82333806,-55.7916666667,53.875,1
Msco,-54.88,53.94, , ,1160730,2066.81161415,-54.875,53.9583333333,1
Msco,-55.18,53.16, , ,1178571,4332.0367799,-55.2083333333,53.125,1
Msco,-52.88,48.49, , ,1279539,3540.67221023,-52.875,48.4583333333,1
Msco,-55.07,51.67, , ,1207789,4693.54521505,-55.0416666667,51.7083333333,1
Msco,-54.32,52.99, , ,1182011,4005.2082079,-54.2916666667,52.9583333333,1
Msco,-54.41,54.37, , ,1151279,2341.7137422,-54.375,54.375,1
Msco,-55.27,54.49, , ,1149331,3794.48572623,-55.2916666667,54.4583333333,1
Msco,-54.97,54.72, , ,1143507,1500.66764752,-54.9583333333,54.7083333333,1
Msco,-58.15,55.78, , ,1117401,2036.47663076,-58.125,55.7916666667,1
Msco,-58.28,55.63, , ,1121439,921.93675492,-58.2916666667,55.625,1
Msco,-52.35,48.16, , ,1286927,4313.60708594,-52.375,48.125,1
Msco,-51.7,49.6, , ,1253437,2845.01486039,-51.7083333333,49.625,1
Msco,-55.16,54.3, , ,1153199,2460.4000122,-55.125,54.2916666667,1
Msco,-55.33,53.83, , ,1164413,4957.79556709,-55.2916666667,53.7916666667,1
Msco,-55.5,52.82, , ,1185450,4223.39814815,-55.4583333333,52.7916666667,1
Msco,-53.34,54.05, , ,1158903,2473.15583659,-53.375,54.0416666667,1
Msco,-57.44,55.83, , ,1117409,4420.0465487,-57.4583333333,55.7916666667,1
Msco,-54.71,50.63, , ,1230886,568.570433735,-54.7083333333,50.625,1
Msco,-54.9,51.82, , ,1206060,3593.25992525,-54.875,51.7916666667,1
Msco,-57.2,54.96, , ,1137611,565.149871548,-57.2083333333,54.9583333333,1
Msco,-54.57,54.22, , ,1155131,2258.9974665,-54.5416666667,54.2083333333,1
Msco,-54.35,54.08, , ,1158891,4569.98996771,-54.375,54.0416666667,1
Msco,-56.39,68.78, , ,879566,1435.54674225,-56.375,68.7916666667,1
Msco,-56.86,68.16, , ,891622,3953.28980614,-56.875,68.125,1
Msco,-57.17,67.54, , ,900487,1645.40828377,-57.2083333333,67.5416666667,1
Msco,-70.35,42.42, , ,1426191,4728.93587055,-70.375,42.4583333333,1
Msco,-52.69,50.64, , ,1230910,2113.4683609,-52.7083333333,50.625,1
Msco,-55.1,51.45, , ,1213081,1969.61385718,-55.125,51.4583333333,1
Msco,-54.53,52.81, , ,1185461,2186.66235386,-54.5416666667,52.7916666667,1
Msco,-54.2,53.51, , ,1169880,3567.44560837,-54.2083333333,53.5416666667,1
Msco,-53.45,52.39, , ,1194100,1762.93252083,-53.4583333333,52.375,1
Msco,-54.26,51.04, , ,1221997,2228.70085027,-54.2916666667,51.0416666667,1
Msco,-62.27,59.23, , ,1033428,2712.33678523,-62.2916666667,59.2083333333,1
Msco,-63.01,59.82, , ,1019973,3622.56780247,-63.0416666667,59.7916666667,1
Msco,-64.93,49.85, , ,1247602,3447.04546428,-64.9583333333,49.875,1
Msco,-60.18,49.6, , ,1253352,3453.15980837,-60.2083333333,49.625,1
Msco,-56.24,45.5, , ,1346927,5250.38134577,-56.2083333333,45.5416666667,1
Msco,-54.3,46.5, , ,1323008,4675.66036375,-54.2916666667,46.5416666667,1
Msco,-62.25,49.54, , ,1255217,3021.36934543,-62.2083333333,49.5416666667,1
Msco,-61.9,49.45, , ,1257111,2035.81255709,-61.875,49.4583333333,1
Msco,-54.52,53.92, , ,1160734,4497.65186345,-54.5416666667,53.9583333333,1
Msco,-55.51,53.02, , ,1180280,3213.63447145,-55.5416666667,53.0416666667,1
Msco,-54.65,52.65, , ,1188901,3256.35479424,-54.625,52.625,1
Msco,-54.18,51.61, , ,1209554,2576.1045416,-54.2083333333,51.625,1
Msco,-54.5,50.9, , ,1225531,4041.19580924,-54.4583333333,50.875,1
Msco,-62.02,58.45, , ,1051721,1568.9733844,-62.0416666667,58.4583333333,1
Msco,-62.58,58.62, , ,1047602,2295.86427387,-62.5416666667,58.625,1
Msco,-62.73,59.23, , ,1033423,2712.33678523,-62.7083333333,59.2083333333,1
Msco,-62.75,59.43, , ,1027600,3943.46435466,-62.7083333333,59.4583333333,1
Msco,-63.02,59.6, , ,1023765,3041.87679366,-63.0416666667,59.625,1
Msco,-58.05,55.47, , ,1125490,1401.75567802,-58.0416666667,55.4583333333,1
Msco,-52.47,50.23, , ,1240091,2549.83431852,-52.4583333333,50.2083333333,1
Msco,-53.94,52.43, , ,1192369,3390.31550669,-53.9583333333,52.4583333333,1
Msco,-60.77,48.77, , ,1272103,2888.07640029,-60.7916666667,48.7916666667,1
Msco,-61.08,49.13, , ,1264632,2852.47628192,-61.0416666667,49.125,1
Msco,-64.52,49.95, , ,1245690,1810.1965475,-64.5416666667,49.9583333333,1
Msco,-63.02,50.03, , ,1243795,2023.23113192,-63.0416666667,50.0416666667,1
Msco,-61.32,49.87, , ,1247641,2111.30805492,-61.2916666667,49.875,1
Msco,-64.01,49.92, , ,1245696,4831.87462713,-64.0416666667,49.9583333333,1
Msco,-66.47,49.76, , ,1249489,3620.97591323,-66.4583333333,49.7916666667,1
Msco,-65.25,50.24, , ,1239952,4609.59853641,-65.2083333333,50.2083333333,1
Msco,-64.86,50.14, , ,1241859,1983.43509272,-64.875,50.125,1
Msco,-64.27,50.02, , ,1243780,2866.70087436,-64.2916666667,50.0416666667,1
Msco,-62.88,50.2, , ,1239980,993.297574003,-62.875,50.2083333333,1
Msco,-62.74,49.85, , ,1247624,3593.88996234,-62.7083333333,49.875,1
Msco,-62.28,50.01, , ,1243804,3620.1217751,-62.2916666667,50.0416666667,1
Msco,-62.58,48.91, , ,1270218,4801.16543218,-62.5416666667,48.875,1
Msco,-62.82,49.09, , ,1264617,4408.00973358,-62.7916666667,49.125,1
Msco,-62.07,48.96, , ,1268357,2083.15707998,-62.0416666667,48.9583333333,1
Msco,-63.77,50.01, , ,1243786,3849.26906554,-63.7916666667,50.0416666667,1
Msco,-59.67,47.67, , ,1296120,5142.64559082,-59.7083333333,47.7083333333,1
Msco,-61.39,48.15, , ,1286879,2995.6270076,-61.375,48.125,1
Msco,-59.26,48.98, , ,1268390,3343.86807023,-59.2916666667,48.9583333333,1
Msco,-57.5,50.6, , ,1230863,4053.62192263,-57.4583333333,50.625,1
Msco,-60.04,49.43, , ,1257133,3153.50319769,-60.0416666667,49.4583333333,1
Msco,-59.34,48.42, , ,1279516,4987.60490919,-59.375,48.4583333333,1
Msco,-61.73,48.95, , ,1268361,1837.63941182,-61.7083333333,48.9583333333,1
Msco,-61.29,48.92, , ,1268366,4264.74303617,-61.2916666667,48.9583333333,1
Msco,-62.17,46.13, , ,1332790,3014.27762773,-62.2083333333,46.125,1
Msco,-67.27,41.8, , ,1444715,2024.76425028,-67.2916666667,41.7916666667,1
Msco,-62.53,45.93, , ,1336800,3276.61447779,-62.5416666667,45.9583333333,1
Msco,-64.58,46.82, , ,1317062,4299.12093791,-64.5416666667,46.7916666667,1
Msco,-65.58,47.88, , ,1292350,2920.80047525,-65.5416666667,47.875,1
Msco,-64.75,47.93, , ,1290529,4428.76377,-64.7083333333,47.9583333333,1
Msco,-62.7,46.73, , ,1319010,2491.42220316,-62.7083333333,46.7083333333,1
Msco,-63.0,48.45, , ,1279473,3218.29521013,-62.9583333333,48.4583333333,1
Msco,-61.07,47.43, , ,1301770,3806.54633222,-61.0416666667,47.4583333333,1
Msco,-62.0,46.82, , ,1317091,4476.17656695,-61.9583333333,46.7916666667,1
Msco,-61.98,47.18, , ,1307467,3552.1836161,-61.9583333333,47.2083333333,1
Msco,-62.35,46.68, , ,1319014,3684.701374,-62.375,46.7083333333,1
Msco,-61.87,45.78, , ,1340842,1353.75241034,-61.875,45.7916666667,1
Msco,-62.22,47.68, , ,1296090,3269.68955951,-62.2083333333,47.7083333333,1
Msco,-61.8,47.95, , ,1290564,1116.22811961,-61.7916666667,47.9583333333,1
Msco,-63.97,47.43, , ,1301735,3270.67804475,-63.9583333333,47.4583333333,1
Msco,-63.9,46.8, , ,1317068,2121.57273124,-63.875,46.7916666667,1
Msco,-63.4,47.22, , ,1307450,2295.37655819,-63.375,47.2083333333,1
Msco,-62.58,47.23, , ,1307460,3772.64007511,-62.5416666667,47.2083333333,1
Msco,-62.97,47.05, , ,1311303,1282.2889139,-62.9583333333,47.0416666667,1
Msco,-63.22,46.97, , ,1313227,1571.80139981,-63.2083333333,46.9583333333,1
Msco,-63.18,46.67, , ,1319004,4780.83426635,-63.2083333333,46.7083333333,1
Msco,-62.43,47.07, , ,1311309,3815.19263041,-62.4583333333,47.0416666667,1
Msco,-62.85,47.58, , ,1299844,4658.76409197,-62.875,47.5416666667,1
Msco,-61.6,47.12, , ,1309387,1976.81181074,-61.625,47.125,1
Msco,-61.78,46.55, , ,1322924,1287.94809892,-61.7916666667,46.5416666667,1
Msco,-63.03,48.03, , ,1288710,1561.96902839,-63.0416666667,48.0416666667,1
Msco,-62.52,46.57, , ,1322915,3560.96679487,-62.5416666667,46.5416666667,1
Msco,-61.58,45.85, , ,1338829,4072.15417506,-61.5416666667,45.875,1
Msco,-62.65,47.45, , ,1301751,2100.59078333,-62.625,47.4583333333,1
Msco,-60.45,47.43, , ,1301777,3212.17821079,-60.4583333333,47.4583333333,1
Msco,-60.67,47.18, , ,1307482,4284.92944844,-60.7083333333,47.2083333333,1
Msco,-62.07,47.53, , ,1299854,2496.67720212,-62.0416666667,47.5416666667,1
Msco,-63.77,47.03, , ,1311293,2096.20843609,-63.7916666667,47.0416666667,1
Msco,-63.0,46.5, , ,1322910,5628.06556382,-62.9583333333,46.5416666667,1
